tree_id,dist,region,tree_type,diameter,tree_height,matched,dist_to_health,health_樹木狀況,health_健檢扣分,health_健檢關鍵因子,health_風險結果,health_樹冠頂梢枯死率,health_樹冠缺失率,lng,lat,is_protected,prot_id,prot_name,prot_sci,prot_diam_m,prot_circ_m,prot_loc,prot_mgr
NG0580261044,南港區,東明街,福木,10.0,10.3,True,0.004574512761325,P,-20.0,,D級,0.0,3.0,121.59981726630856,25.05450262763453,False,,,,,,,
NG0580261045,南港區,東明街,阿勃勒,22.0,9.9,True,0.0037275471297933,P,-26.0,,D級,0.0,13.0,121.59980637971606,25.054485428125712,False,,,,,,,
NG0580261046,南港區,東明街,樟樹,59.0,15.3,True,0.006725351504643,P,,,,23.0,43.0,121.5998282431328,25.054599453710846,False,,,,,,,
NG0580261047,南港區,東明街,樟樹,16.0,13.8,True,0.0053287145089612,P,-26.0,,D級,3.0,33.0,121.59985589862276,25.05462064809078,False,,,,,,,
NG0580261048,南港區,東明街,福木,15.0,10.4,True,0.0061909619770731,P,-19.0,,D級,0.0,3.0,121.59989896166849,25.05463085635744,False,,,,,,,
NG0580261049,南港區,東明街,福木,12.0,11.8,True,0.0084277532398776,P,-19.0,,D級,0.0,3.0,121.59988881670256,25.054623494376266,False,,,,,,,
NG0580261050,南港區,東明街,福木,10.0,8.9,True,0.0066442158646303,P,-18.0,,D級,0.0,3.0,121.5998799658436,25.0546173008071,False,,,,,,,
NG0580261051,南港區,東明街,福木,10.0,9.9,True,0.0019575544639453,P,-18.0,,D級,0.0,3.0,121.59987181400884,25.054612187773714,False,,,,,,,
NG0580261052,南港區,東明街,福木,10.0,9.9,True,0.0039531707743195,P,-19.0,,D級,0.0,3.0,121.59986126558668,25.054603382940627,False,,,,,,,
NG0580261053,南港區,東明街,福木,7.0,8.8,True,0.0036184446412201,P,-20.0,,D級,0.0,3.0,121.59985321286074,25.054598269505902,False,,,,,,,
NG0580261054,南港區,東明街,福木,9.0,8.9,True,0.0048409199223043,P,-19.0,,D級,0.0,3.0,121.59984467338796,25.05459496363594,False,,,,,,,
NG0580261055,南港區,東明街,福木,7.0,7.6,True,0.0084013667146335,P,-18.0,,D級,0.0,3.0,121.59983859226024,25.054587675518384,False,,,,,,,
NG0580261056,南港區,東明街,福木,9.0,7.3,True,0.0083725972113187,P,-21.0,,D級,0.0,3.0,121.5998288599878,25.054583652225077,False,,,,,,,
NG0580261057,南港區,東明街,福木,10.0,7.9,True,0.0032166685874629,P,-21.0,,D級,0.0,3.0,121.59981911892808,25.054577823367225,False,,,,,,,
NG0580261058,南港區,東明街,福木,2.0,4.5,True,0.0044938792032811,P,-12.0,,D級,0.0,3.0,121.59991105564404,25.054529603664033,False,,,,,,,
NG0580261059,南港區,東明街,福木,4.0,5.5,True,0.0037493394010312,P,-13.0,,D級,0.0,3.0,121.59990428472126,25.054523130855028,False,,,,,,,
NG0580261060,南港區,東明街,樟樹,3.0,12.2,True,0.0095943460293515,P,-25.0,,D級,8.0,33.0,121.59985477779404,25.054492184221843,False,,,,,,,
NG0580261061,南港區,東明街,黑板樹,34.0,11.9,True,0.0047166453961031,P,-25.0,修枝或創傷後無法癒合產生腐朽,D級,33.0,93.0,121.60003262529465,25.054481264191097,False,,,,,,,
NG0580261062,南港區,東明街,黑板樹,24.0,9.1,True,0.0016416487253683,P,,,,63.0,93.0,121.60000900330716,25.05445391451125,False,,,,,,,
NG0580261063,南港區,東明街,黑板樹,29.0,12.3,True,0.0047509752985765,P,-26.0,修枝或創傷後無法癒合產生腐朽,D級,13.0,43.0,121.59997207637936,25.05442156289591,False,,,,,,,
NG0580261064,南港區,東明街,黑板樹,25.0,8.8,True,0.0065829851214115,P,,,,93.0,98.0,121.5999058935981,25.054344640856225,False,,,,,,,
NG0580261065,南港區,東明街,黑板樹,41.0,15.3,True,0.0041681233553063,P,-29.0,修枝或創傷後無法癒合產生腐朽,D級,13.0,38.0,121.59984757022308,25.054273826081516,False,,,,,,,
NG0580261066,南港區,東明街,黑板樹,37.0,18.6,True,0.0097033670434929,P,-25.0,修枝或創傷後無法癒合產生腐朽,D級,8.0,48.0,121.59979821573953,25.05421308641987,False,,,,,,,
NG0580261067,南港區,東明街,黑板樹,35.0,18.8,True,0.0059037279773452,P,,,,3.0,43.0,121.59977134310178,25.054189812425857,False,,,,,,,
NG0580261068,南港區,東明街,黑板樹,50.0,17.7,True,0.0117312916063683,P,,,,3.0,33.0,121.59974553121384,25.054160485385143,False,,,,,,,
NG0580261069,南港區,東明街,黑板樹,29.0,15.4,True,0.0064949713336025,P,-27.0,修枝或創傷後無法癒合產生腐朽,D級,28.0,88.0,121.59972298001878,25.054108755739534,False,,,,,,,
NG0580261070,南港區,東明街,黑板樹,38.0,16.3,True,0.005635478293302,P,-23.0,修枝或創傷後無法癒合產生腐朽,D級,23.0,33.0,121.59972304845712,25.05406171959572,False,,,,,,,
NG0580261071,南港區,東明街,黑板樹,42.0,17.0,True,0.0045397814964994,P,,,,3.0,23.0,121.59971223800493,25.05401942193725,False,,,,,,,
NG0580261072,南港區,東明街,黑板樹,40.0,16.9,True,0.0119075421344778,P,-25.0,,D級,13.0,38.0,121.59970748316992,25.05397917626629,False,,,,,,,
NG0580261073,南港區,東明街,黑板樹,32.0,17.1,True,0.0099198626715369,P,-27.0,修枝或創傷後無法癒合產生腐朽,D級,8.0,43.0,121.59970027202462,25.05392296095662,False,,,,,,,
NG0580261074,南港區,東明街,黑板樹,42.0,16.9,True,0.0008012135781704568,P,-28.0,,D級,3.0,28.0,121.59969370296882,25.053876493291273,False,,,,,,,
NG0580261075,南港區,東明街,黑板樹,41.0,17.1,True,0.0057614993893031,P,-23.0,,D級,3.0,23.0,121.59968683132738,25.053828943487236,False,,,,,,,
NG0580261076,南港區,東明街,黑板樹,50.0,19.6,True,0.0072443776573581,P,-29.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,23.0,121.59967876689956,25.05378067625857,False,,,,,,,
NG0580261077,南港區,東明街,黑板樹,32.0,15.8,True,0.0028411616367418,P,-22.0,,D級,3.0,23.0,121.59966710521545,25.053726374794064,False,,,,,,,
NG0580261078,南港區,東明街,黑板樹,50.0,18.3,True,0.0100360662779573,P,-26.0,,D級,3.0,18.0,121.5996617535738,25.053685680129345,False,,,,,,,
NG0580261079,南港區,東明街,黑板樹,46.0,14.8,True,0.00393239438337,P,,,,3.0,23.0,121.59965368213835,25.05363596844669,False,,,,,,,
NG0580261080,南港區,東明街,黑板樹,55.0,23.6,True,0.0025760710934497,P,-27.0,,D級,3.0,3.0,121.59965070642244,25.053594722508667,False,,,,,,,
NG0580261081,南港區,東明街,楓香,35.0,11.4,True,0.0019666144517425,P,-26.0,,D級,3.0,3.0,121.59959901946804,25.05360450085393,False,,,,,,,
NG0580261082,南港區,東明街,榕樹,39.0,14.7,True,0.004326666344489,P,-27.0,,D級,3.0,8.0,121.5995436714255,25.053635870875695,False,,,,,,,
NG0580261083,南港區,東明街,茄苳,56.0,15.3,True,0.0053489527500413,P,-18.0,,D級,3.0,8.0,121.59955824007096,25.053696931615654,False,,,,,,,
NG0580261084,南港區,東明街,茄苳,47.0,14.6,True,0.0042179703923003,P,-12.0,,D級,3.0,3.0,121.5995627897546,25.05375613691809,False,,,,,,,
NG0580261085,南港區,東明街,榕樹,46.0,15.8,True,0.0035578754772252,P,-16.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,8.0,121.59960136839976,25.05380211425165,False,,,,,,,
NG0580261086,南港區,東明街,楓香,25.0,11.3,True,0.0014874476558144,P,-24.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,33.0,121.59962529630816,25.05366831300061,False,,,,,,,
NG0580261087,南港區,東明街,楓香,42.0,17.3,True,0.0064471332215524,P,-22.0,,D級,3.0,3.0,121.5995940679739,25.053646049634946,False,,,,,,,
NG0580261089,南港區,東明街,茄苳,37.0,12.0,True,0.0008969498077244823,P,-13.0,,D級,8.0,23.0,121.5996405916751,25.053899097160297,False,,,,,,,
NG0580261090,南港區,東明街,茄苳,34.0,12.7,True,0.0075989467637394,P,-13.0,,D級,8.0,13.0,121.5996352355761,25.05395933553008,False,,,,,,,
NG0580261091,南港區,東明街,茄苳,27.0,12.9,True,0.0050988107924358,P,-12.0,,D級,3.0,13.0,121.59967203934777,25.05402752888275,False,,,,,,,
NG0580261093,南港區,東明街,茄苳,36.0,14.6,True,0.0042354873199666,P,-18.0,,D級,8.0,13.0,121.59968563988268,25.054093288072945,False,,,,,,,
NG0580261095,南港區,東明街,黃果垂榕,12.0,13.3,True,0.0030783526093505,P,-18.0,,D級,8.0,88.0,121.59964709356652,25.054155827166166,False,,,,,,,
NG0580261096,南港區,東明街,大花紫薇,25.0,15.0,True,0.0071286526309214,P,-18.0,,D級,8.0,93.0,121.59967353653144,25.05419264491432,False,,,,,,,
NG0580261097,南港區,東明街,大花紫薇,28.0,9.9,True,0.0091813168882305,P,-15.0,,D級,8.0,98.0,121.59971386519187,25.054251976583817,False,,,,,,,
NG0580261099,南港區,東明街,馬拉巴栗,12.0,14.2,True,0.0054535287229445,P,-25.0,枝條生長不均勻，完全偏向,D級,53.0,88.0,121.59975519199018,25.054312748690315,False,,,,,,,
NG0580261100,南港區,東明街,茄苳,31.0,14.2,True,0.0036415304978158,P,-15.0,,D級,3.0,23.0,121.59979050939208,25.054340231742668,False,,,,,,,
NG0580261101,南港區,東明街,玉蘭,14.0,16.9,True,0.0045393981862415,P,-24.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,33.0,121.59981717394152,25.0543818334068,False,,,,,,,
NG0580261102,南港區,東明街,楓香,37.0,17.7,True,0.0061172636065438,P,-23.0,,D級,8.0,13.0,121.59986574247552,25.054423617440243,False,,,,,,,
NG0580261103,南港區,東明街,楓香,35.0,14.3,True,0.0059557190522812,P,-24.0,,D級,3.0,8.0,121.59993215273204,25.054445467796786,False,,,,,,,
NG0580261104,南港區,東明街,黃椰子,27.0,10.1,True,0.0050311408189957,P,-24.0,,D級,8.0,48.0,121.599923516117,25.054503642982553,False,,,,,,,
NG0580261105,南港區,東明街,黃椰子,21.0,9.5,True,0.0050649909558306,P,-26.0,,D級,13.0,58.0,121.59994696361365,25.05453586849908,False,,,,,,,
NG0580261106,南港區,東明街,樟樹,50.0,13.5,True,0.0068949739285715,P,,,,18.0,23.0,121.59999870719685,25.054578361901008,False,,,,,,,
NG0580261107,南港區,東明街,樟樹,48.0,13.7,True,0.0039373334432265,P,-28.0,修枝或創傷後無法癒合產生腐朽,D級,18.0,23.0,121.60003996278158,25.054563389317877,False,,,,,,,
NG0580261108,南港區,東明街,茄苳,39.0,12.6,True,0.0032580875491142,P,-25.0,,D級,3.0,18.0,121.59999420296568,25.054487829289386,False,,,,,,,
NG0580261109,南港區,東明街,龍眼樹,28.0,12.6,True,0.0038617227910679,P,-24.0,,D級,18.0,18.0,121.59986118558402,25.054362967704407,False,,,,,,,
NG0580261110,南港區,東明街,茄苳,52.0,13.6,True,0.0093001223551006,P,-13.0,,D級,3.0,13.0,121.59980322701794,25.05428565128078,False,,,,,,,
NG0580261111,南港區,東明街,福木,12.0,9.1,True,0.0117580498545293,P,-24.0,,D級,0.0,8.0,121.60002597120112,25.05476341596799,False,,,,,,,
NG0580261112,南港區,東明街,福木,18.0,10.5,True,0.0053440717669027,P,-27.0,,D級,3.0,3.0,121.60003283773447,25.05476916614498,False,,,,,,,
NG0580261113,南港區,東明街,福木,15.0,10.5,True,0.00031706049285495957,P,-28.0,,D級,3.0,8.0,121.60004150226553,25.05477779801644,False,,,,,,,
NG0580261114,南港區,東明街,福木,16.0,11.7,True,0.0049624856871122,P,-25.0,,D級,3.0,8.0,121.6000512411536,25.054783175468117,False,,,,,,,
NG0580261115,南港區,東明街,福木,10.0,10.9,True,0.0013268178151187,P,-25.0,,D級,0.0,3.0,121.6000614870079,25.054790898149943,False,,,,,,,
NG0580261116,南港區,東明街,福木,12.0,9.4,True,0.0059645851673392,P,-27.0,,D級,3.0,8.0,121.60006994673417,25.054798176647683,False,,,,,,,
NG0580261117,南港區,東明街,福木,8.0,6.7,True,0.0024314739411721,P,-26.0,,D級,0.0,3.0,121.60007927776655,25.054801208466255,False,,,,,,,
NG0580261118,南港區,東明街,福木,8.0,7.9,True,0.0074216539045379,P,-25.0,,D級,3.0,8.0,121.60008574831488,25.05480705052057,False,,,,,,,
NG0580261119,南港區,東明街,福木,11.0,8.2,True,0.0026522146134802,P,-22.0,,D級,0.0,3.0,121.6000934019972,25.05481162387473,False,,,,,,,
NG0580261120,南港區,東明街,福木,12.0,8.3,True,0.0059859013998103,P,-23.0,,D級,3.0,8.0,121.60010314264858,25.05481736243564,False,,,,,,,
NG0580261121,南港區,東明街,福木,11.0,7.4,True,0.0008819566510422837,P,-23.0,,D級,0.0,8.0,121.600111694013,25.05482310580127,False,,,,,,,
NG0580261122,南港區,東明街,福木,11.0,8.3,True,0.0057428955763527,P,-22.0,,D級,3.0,8.0,121.60012014451245,25.054828488454095,False,,,,,,,
NG0580261123,南港區,東明街,福木,12.0,12.1,True,0.0027299830191805,P,-21.0,,D級,0.0,8.0,121.60012740572462,25.054833875911942,False,,,,,,,
NG0580261124,南港區,東明街,樟樹,51.0,13.6,True,0.0094603545402939,P,,,,23.0,38.0,121.60008269205376,25.054830716219374,False,,,,,,,
NG0580261125,南港區,東明街,樟樹,67.0,14.9,True,0.0109310841811707,P,,,,43.0,73.0,121.600214353818,25.05471778564685,False,,,,,,,
NG0580261126,南港區,東明街,福木,10.0,7.5,True,0.0047988316547044,P,-21.0,,D級,3.0,28.0,121.60025515504724,25.05473161414817,False,,,,,,,
NG0580261127,南港區,東明街,黑板樹,43.0,16.5,True,0.0009404536279753048,P,,,,33.0,68.0,121.60028979228696,25.054741495233195,False,,,,,,,
NG0580261128,南港區,14號東新綠地,黑板樹,21.0,6.6,True,0.0055307949536602,,,,,0.0,0.0,121.60029287164772,25.054742927266567,False,,,,,,,
NG0580261129,南港區,東明街,黑板樹,49.0,14.5,True,0.0034118995845978,P,-27.0,,D級,23.0,73.0,121.6002729284952,25.054758716584164,False,,,,,,,
NG0580261131,南港區,東明街,茄苳,37.0,13.7,True,0.0025383632000596,P,-28.0,,D級,3.0,28.0,121.60019942317928,25.05474529109308,False,,,,,,,
NG0580261132,南港區,東明街,茄苳,32.0,11.1,True,0.008316291346708,P,-19.0,,D級,0.0,23.0,121.60024368033974,25.054817516766857,False,,,,,,,
NG0580261133,南港區,東明街,黑板樹,37.0,16.3,True,0.0007907154787916881,P,-22.0,,D級,0.0,43.0,121.60028919406868,25.05480180466544,False,,,,,,,
NG0580261134,南港區,東明街,黑板樹,52.0,15.6,True,0.0038145629002831,P,,,,0.0,83.0,121.6003319336612,25.05478628432331,False,,,,,,,
NG0580261135,南港區,東明街,黑板樹,37.0,15.2,True,0.0035623741123865,P,,,,33.0,83.0,121.60035673291245,25.05479078835985,False,,,,,,,
NG0580261136,南港區,東明街,黑板樹,53.0,15.8,True,0.0042382105812818,P,,,,0.0,73.0,121.6004011389892,25.054812185765417,False,,,,,,,
NG0580261137,南港區,東明街,茄苳,23.0,8.4,True,0.006503982758429,P,,,,0.0,33.0,121.60044493592194,25.054830606381415,False,,,,,,,
NG0580261138,南港區,東明街,黑板樹,52.0,15.9,True,0.0056685075866717,P,-30.0,,D級,8.0,73.0,121.60049775207496,25.05484908079837,False,,,,,,,
NG0580261139,南港區,東明街,黑板樹,34.0,14.7,True,0.0049038331714319,P,-28.0,,D級,0.0,53.0,121.60054906491578,25.05486413063652,False,,,,,,,
NG0580261140,南港區,東明街,黑板樹,50.0,17.2,True,0.0076644923776646,P,-30.0,,D級,0.0,13.0,121.60059932817916,25.05486717746676,False,,,,,,,
NG0580261141,南港區,東明街,黑板樹,25.0,16.0,True,0.0024018514022161,P,-27.0,,D級,0.0,43.0,121.60059420571984,25.054893921048404,False,,,,,,,
NG0580261142,南港區,東明街,黑板樹,49.0,15.9,True,0.0064001730382852,P,-27.0,,D級,0.0,43.0,121.60058353500432,25.054921048185452,False,,,,,,,
NG0580261143,南港區,東明街,黑板樹,16.0,12.9,True,0.0057962733381497,P,-24.0,修枝或創傷後無法癒合產生腐朽,D級,18.0,13.0,121.60056896433906,25.054941058975217,False,,,,,,,
NG0580261144,南港區,東明街,樟樹,34.0,15.6,True,0.0056583522603874,P,,,,28.0,33.0,121.60052456880705,25.05498285754857,False,,,,,,,
NG0580261145,南港區,東明街,黑板樹,31.0,14.5,True,0.00167965840371,P,,,,0.0,38.0,121.60043411536353,25.054928694161656,False,,,,,,,
NG0580261146,南港區,東明街,黑板樹,54.0,15.7,True,0.0123933759994127,P,,,,43.0,88.0,121.60037420934412,25.054899324507332,False,,,,,,,
NG0580261147,南港區,東明街,茄苳,27.0,12.3,True,0.0028610370675294,P,-20.0,,D級,0.0,53.0,121.60034791613882,25.05487297876265,False,,,,,,,
NG0580261148,南港區,東明街,黑板樹,37.0,12.9,True,0.0043171937355711,P,-27.0,,D級,28.0,78.0,121.60031644105771,25.054861189031588,False,,,,,,,
NG0580261149,南港區,東明街,黑板樹,35.0,14.9,True,0.0088133890729943,P,-22.0,,D級,13.0,68.0,121.6002756755646,25.054834360089252,False,,,,,,,
NG0580261150,南港區,東明街,茄苳,29.0,13.3,True,0.0023830144441452,P,-26.0,,D級,3.0,58.0,121.60033471362676,25.05482798242845,False,,,,,,,
NG0580261151,南港區,東明街,茄苳,29.0,13.8,True,0.0085689874152269,P,,,,0.0,48.0,121.60044674670723,25.054897135390465,False,,,,,,,
NG0580261152,南港區,東明街,茄苳,43.0,15.5,True,0.0057535713454945,P,-27.0,,D級,0.0,3.0,121.60051789656382,25.054894951848304,False,,,,,,,
NG0580261153-001,南港區,東明街,山櫻花,4.0,5.2,True,0.0083590725477197,P,-23.0,,D級,13.0,63.0,121.60015732257484,25.05487167260916,False,,,,,,,
NG0580261154,南港區,東明街,大王椰子,27.0,16.7,True,0.0037475933833056,P,-25.0,,D級,0.0,53.0,121.6001728284234,25.054901221778657,False,,,,,,,
NG0580261155,南港區,東明街,大花紫薇,23.0,16.8,True,0.0087335952606689,P,-20.0,,D級,13.0,88.0,121.60021042151726,25.054887166747136,False,,,,,,,
NG0580261156,南港區,東明街,樟樹,36.0,16.8,True,0.0080674207026912,P,,,,28.0,73.0,121.60019698626245,25.05491647174884,False,,,,,,,
NG0580261157,南港區,東明街,大王椰子,31.0,18.3,True,0.0060013618804408,P,-23.0,,D級,18.0,48.0,121.60021066158596,25.054936458635584,False,,,,,,,
NG0580261158,南港區,東明街,樟樹,34.0,16.9,True,0.0064994916619899,P,-29.0,,D級,38.0,78.0,121.60023480360717,25.054948458584732,False,,,,,,,
NG0580261159,南港區,東明街,大王椰子,38.0,16.9,True,0.0038327988495203,P,-17.0,,D級,13.0,48.0,121.6002566378498,25.05497500293038,False,,,,,,,
NG0580261160,南港區,東明街,樟樹,31.0,16.2,True,0.0081307236481657,P,,,,43.0,73.0,121.60027953941756,25.05499684840092,False,,,,,,,
NG0580261161,南港區,東明街,大王椰子,30.0,16.8,True,0.0070636870335061,P,-18.0,,D級,0.0,58.0,121.60030816943784,25.055014608115886,False,,,,,,,
NG0580261163,南港區,東明街,大王椰子,30.0,12.9,True,0.0036785794339866,P,-21.0,,D級,0.0,48.0,121.60034799405946,25.05505173276603,False,,,,,,,
NG0580261164,南港區,東明街,鳳凰木,30.0,13.3,True,0.0020788652741289,P,-24.0,,D級,13.0,93.0,121.60037939911264,25.055069481249607,False,,,,,,,
NG0580261165,南港區,東明街,大王椰子,40.0,16.2,True,0.0054146108959422,P,-20.0,,D級,0.0,43.0,121.60040356140824,25.055085633966556,False,,,,,,,
NG0580261166,南港區,東明街,樟樹,45.0,16.9,True,0.0008083805665367896,P,-24.0,,D級,0.0,3.0,121.600431307997,25.05508479955732,False,,,,,,,
NG0580261167,南港區,東明街,榕樹,13.0,4.4,True,0.0082476524961942,P,-30.0,"樹木主幹傾斜>30度且臨近園路、廣場或為行道樹
修枝或創傷後無法癒合產生腐朽",D級,13.0,38.0,121.60046453673031,25.055090352855792,False,,,,,,,
NG0580261168,南港區,東明街,黑板樹,46.0,15.5,True,0.0065745819898771,P,-26.0,枝條生長不均勻，完全偏向,D級,23.0,48.0,121.60049938430936,25.055082357608143,False,,,,,,,
NG0580261169,南港區,東明街,楓香,30.0,16.2,True,0.0035217333478339,P,-25.0,,D級,3.0,23.0,121.60050203086833,25.05505598516046,False,,,,,,,
NG0580261170,南港區,東明街,黑板樹,21.0,15.7,True,0.0101349496435351,P,-21.0,修枝或創傷後無法癒合產生腐朽,D級,8.0,23.0,121.60051610646023,25.05503606665891,False,,,,,,,
NG0580261171,南港區,東明街,榕樹,16.0,9.0,True,0.0046320296140822,P,-24.0,,D級,8.0,38.0,121.6004736278869,25.055003466782253,False,,,,,,,
NG0580261172,南港區,東明街,黑板樹,63.0,16.0,True,0.0049339015861691,P,-28.0,修枝或創傷後無法癒合產生腐朽,D級,8.0,38.0,121.6004435314679,25.054989865905892,False,,,,,,,
NG0580261173,南港區,東明街,黑板樹,50.0,14.2,True,0.0034439993624742,P,-18.0,,D級,13.0,48.0,121.6004124995448,25.05496733108934,False,,,,,,,
NG0580261174,南港區,東明街,黑板樹,43.0,16.3,True,0.0061437218494946,P,-29.0,修枝或創傷後無法癒合產生腐朽,D級,18.0,43.0,121.6003895230421,25.05495045134013,False,,,,,,,
NG0580261175,南港區,東明街,黑板樹,53.0,17.7,True,0.0021285863570018,P,-27.0,修枝或創傷後無法癒合產生腐朽,D級,23.0,43.0,121.60028010323325,25.054888781010355,False,,,,,,,
NG0580261176,南港區,東明街,茄苳,19.0,12.6,True,0.0038728569895704,P,-16.0,,D級,3.0,18.0,121.60025238641651,25.054916067298834,False,,,,,,,
NG0580261177,南港區,東明街,福木,12.0,7.3,True,0.0047309782811257,P,-24.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,13.0,121.6003057975012,25.054954942650127,False,,,,,,,
NG0580261178,南港區,東明街,茄苳,33.0,14.9,True,0.0049919026638024,P,-17.0,,D級,8.0,23.0,121.6003414528652,25.054950013693443,False,,,,,,,
NG0580261179,南港區,東明街,大花紫薇,25.0,13.2,True,0.0059689115844412,P,-18.0,,D級,3.0,98.0,121.6003339560085,25.05499798265453,False,,,,,,,
NG0580261180,南港區,東明街,大花紫薇,16.0,12.0,True,0.007565664932166,P,-23.0,,D級,3.0,98.0,121.600365728009,25.055009680900937,False,,,,,,,
